Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, Upper_BB, ATR, Williams_%R, OBV",60,1,0.9639099878070817,98.73949579831933,1.0582210891204786
"20MA, 50MA, Upper_BB, ATR, Williams_%R, OBV",60,30,0.12885516214334358,45.95744680851064,0.8618018500492706
"20MA, 50MA, Upper_BB, ATR, Williams_%R, OBV",5,1,0.9726060322515082,99.1769547325103,1.135736226282838
"20MA, 50MA, Lower_BB, CCI, ATR, Williams_%R",60,1,0.9638061107259206,98.73949579831933,1.0463375817882345
"20MA, 50MA, Lower_BB, CCI, ATR, Williams_%R",60,30,0.20987529803484084,46.808510638297875,0.836010972629265
"20MA, 50MA, Lower_BB, CCI, ATR, Williams_%R",5,1,0.972745672927734,99.1769547325103,1.0304640482548875
"20MA, 50MA, Lower_BB, CCI, ATR, OBV",60,1,0.9631041691486663,98.73949579831933,0.9799467060586052
"20MA, 50MA, Lower_BB, CCI, ATR, OBV",60,30,0.2471227215070455,54.04255319148936,0.8979779644490482
"20MA, 50MA, Lower_BB, CCI, ATR, OBV",5,1,0.9726145467454373,99.1769547325103,1.0868414688968409
"20MA, 50MA, Lower_BB, CCI, Williams_%R, OBV",60,1,0.9645648359523432,99.15966386554622,0.9672224568677473
"20MA, 50MA, Lower_BB, CCI, Williams_%R, OBV",60,30,0.13713194798690653,51.91489361702127,0.867176691971765
"20MA, 50MA, Lower_BB, CCI, Williams_%R, OBV",5,1,0.9727856957215899,99.1769547325103,1.1082674051328159
"20MA, 50MA, Lower_BB, ATR, Williams_%R, OBV",60,1,0.9639099878070813,98.73949579831933,1.0582210891204786
"20MA, 50MA, Lower_BB, ATR, Williams_%R, OBV",60,30,0.1288551621432391,45.95744680851064,0.8618018500492706
"20MA, 50MA, Lower_BB, ATR, Williams_%R, OBV",5,1,0.9726060322515081,99.1769547325103,1.135736226282838
"20MA, 50MA, CCI, ATR, Williams_%R, OBV",60,1,0.9665410186416623,99.15966386554622,1.0536621973885294
"20MA, 50MA, CCI, ATR, Williams_%R, OBV",60,30,0.07208536416535583,45.95744680851064,0.8615419211469094
"20MA, 50MA, CCI, ATR, Williams_%R, OBV",5,1,0.9726275134492687,99.1769547325103,1.1060667392349028
"20MA, RSI, MACD, Upper_BB, Lower_BB, CCI",60,1,0.9660197314070575,99.15966386554622,0.9646831705765065
"20MA, RSI, MACD, Upper_BB, Lower_BB, CCI",60,30,0.10514094489140369,61.702127659574465,0.8899301411193381
"20MA, RSI, MACD, Upper_BB, Lower_BB, CCI",5,1,0.9725592350651031,99.1769547325103,0.9599355833209873
"20MA, RSI, MACD, Upper_BB, Lower_BB, ATR",60,1,0.9643495002781259,99.15966386554622,0.8834614815543511
"20MA, RSI, MACD, Upper_BB, Lower_BB, ATR",60,30,0.1998477690846837,53.61702127659574,0.8235772489501544
"20MA, RSI, MACD, Upper_BB, Lower_BB, ATR",5,1,0.9724721929473275,99.1769547325103,0.9636035544441401
"20MA, RSI, MACD, Upper_BB, Lower_BB, Williams_%R",60,1,0.9646747043865587,98.73949579831933,0.9378484047090442
"20MA, RSI, MACD, Upper_BB, Lower_BB, Williams_%R",60,30,0.13440684766875122,56.17021276595745,0.8780272296350676
"20MA, RSI, MACD, Upper_BB, Lower_BB, Williams_%R",5,1,0.972654597846082,99.1769547325103,1.004324100039865
"20MA, RSI, MACD, Upper_BB, Lower_BB, OBV",60,1,0.9652143005086532,99.15966386554622,0.928430436293704
"20MA, RSI, MACD, Upper_BB, Lower_BB, OBV",60,30,0.13124402998814788,59.57446808510638,0.924866179105926
"20MA, RSI, MACD, Upper_BB, Lower_BB, OBV",5,1,0.9724773794647422,99.1769547325103,0.9437201962414725
"20MA, RSI, MACD, Upper_BB, CCI, ATR",60,1,0.9640764465530269,99.15966386554622,0.8343275003307528
"20MA, RSI, MACD, Upper_BB, CCI, ATR",60,30,0.16996116212788326,62.12765957446808,0.8556657079146031
"20MA, RSI, MACD, Upper_BB, CCI, ATR",5,1,0.972409634689501,99.1769547325103,0.960142321881466
"20MA, RSI, MACD, Upper_BB, CCI, Williams_%R",60,1,0.9644210687295486,99.15966386554622,0.9315569169988512
"20MA, RSI, MACD, Upper_BB, CCI, Williams_%R",60,30,0.048744685287943956,57.02127659574469,0.881287154390869
"20MA, RSI, MACD, Upper_BB, CCI, Williams_%R",5,1,0.9725973929787057,99.1769547325103,1.1213005728994803
